Pressure,Pressure Coefficient,Dynamic Pressure,Temperature,Density,Dynamic Viscosity,Effective Viscosity,Eddy Viscosity,Thermal Conductivity,Effective Thermal Conductivity,Prandtl Number,Effective Prandtl Number,R Gas Constant,Specific Heat Capacity,Static Enthalpy,Entropy,Total Energy,Speed Of Sound,Velocity (mwa),Density (mwa),Mach Number (mwa),Total Pressure (mwa),Total Temperature (mwa),Total Enthalpy (mwa),Velocity Axial (mwa),Velocity Radial (mwa),Velocity Circumferential (mwa),Dp Dx,Dp Dy,Dp Dz,Vorticity X,Vorticity Y,Vorticity Z,Vorticity Magnitude,Q Criterion Normalized,Q Criterion Raw,Lambda 2 Criterion,Helicity,Turbulence Kinetic Energy,Turbulence Eddy Frequency,Turbulence Eddy Dissipation,Turbulence Intensity,Wall Shear,Wall Shear X,Wall Shear Y,Wall Shear Z,Wall Temperature,Wall Adjacent Temperature,Heat Flux,X,Y,Z,Angular Coordinate,Radial Angular Coordinate,Radial Angular Coordinate,Velocity Circumferential (mwa),Velocity Axial (mwa),Velocity Radial (mwa),Relative Total Pressure (mwa),Rothalpy (mwa),mdot
6288111.5,10266304,1328043.75,239.090545654297,67.5291290283203,1.12138459371636e-05,0.0406618900597095,0.0406506769359112,0.0359130054712296,163.786102294922,1.06923520565033,0.850100040435791,518.268188476562,3424.29663085938,674874.6875,3731.47827148438,601416,366.334167480469,215.575500488281,67.5445404052734,0.541907072067261,7721937,255.093444824219,694561.8125,-38.5469093322754,11.3606624603271,-194.20344543457,0,0,0,-406.678161621094,-13274.6669921875,57717.0703125,129851.9453125,-709219392,-709219392,297468992,896309.625,63.2527694702148,465413.0625,7655732.5,6.30075359344482,5071.99853515625,-273.475860595703,-4979.48583984375,-883.43798828125,5.32869720458984,5.32869720458984,0,0.0110599435865879,-1.8542074258221e-06,6.7595942709886e-06,-1.56090271472931,0.0110652167350054,0.0110652167350054,-194.20344543457,-38.5469093322754,11.3606624603271,8000648.5,697949.5625,0.142057061195374
6280673,10254160,1065961.625,239.972473144531,66.842529296875,1.12163170342683e-05,0.0281616169959307,0.028150400146842,0.0358681380748749,112.766510009766,1.06078171730042,0.850151479244232,518.268188476562,3392.25366210938,678022.8125,3745.09643554688,599944.125,367.716583251953,196.158569335938,66.9891357421875,0.491204679012299,7469236.5,253.293731689453,694160.6875,-37.6895523071289,9.29955005645752,-176.070236206055,0,0,0,-343.134582519531,1434.26611328125,-14879.6025390625,134398.3125,-616714816,-616714816,306538752,1157177.5,54.184154510498,454044.25,5806780.5,5.72933101654053,3393.24975585938,-195.216339111328,-3312.81909179688,-639.106323242188,240.510467529297,240.510467529297,0,0.0100000416859984,0.000490389706101269,9.79974574875087e-05,-1.51960647106171,0.0100155333057046,0.0100155333057046,-176.070236206055,-37.6895523071289,9.29955005645752,7697893.5,697010.3125,0.250666409730911
6321445,10320727,1048881.75,240.337539672852,67.1760635375977,1.12460757009103e-05,0.0326228141784668,0.0326115675270557,0.0359688550233841,130.771575927734,1.06125044822693,0.850139677524567,518.268188476562,3394.25659179688,678450.375,3744.41455078125,599898.9375,368.196441650391,193.64208984375,67.3466796875,0.483514904975891,7481216.5,253.339660644531,694225.3125,-37.2556304931641,4.66219234466553,-173.809310913086,0,0,0,-527.966796875,1491.39428710938,-15596.90625,133120.703125,-193594848,-193594848,79189080,1153025.75,54.0215034484863,450790.25,5598040,5.72253942489624,3342.98754882812,-105.83861541748,-3262.96020507812,-630.905944824219,240.806182861328,240.806182861328,0,0.00997585710138083,0.000980200944468379,0.000195856046047993,-1.46926891803741,0.0100277122110128,0.0100277122110128,-173.809310913086,-37.2556304931641,4.66219234466553,7706265,697026.625,0.250782310962677
6349320.5,10366238,1035154,240.591323852539,67.3969268798828,1.12663001345936e-05,0.0350509062409401,0.0350396372377872,0.0360369235277176,140.574584960938,1.06148421764374,0.8501335978508,518.268188476562,3395.30639648438,678765.8125,3744.0673828125,599863.4375,368.536224365234,191.826446533203,67.5740814208984,0.478047311306,7486945,253.357864379883,694272.625,-36.980712890625,1.59711515903473,-172.090240478516,0,0,0,-658.75048828125,1555.99645996094,-16037.560546875,132550.453125,16276178,16276178,-40594728,1148960.25,54.0251655578613,449062.84375,5487282.5,5.72410678863525,3318.560546875,3.50683188438416,-3236.41137695312,-628.069458007812,240.956985473633,240.956985473633,0,0.00992779992520809,0.00146824063267559,0.000293687422527,-1.41750955581665,0.010040232911706,0.010040232911706,-172.090240478516,-36.980712890625,1.59711515903473,7709245.5,697038.5,0.250422418117523
6369613.5,10399369,1024687.1875,240.774017333984,67.5563201904297,1.12809120764723e-05,0.036008708178997,0.0359974279999733,0.0360861197113991,144.443954467773,1.06164169311523,0.850130558013916,518.268188476562,3396.02807617188,678994,3743.82299804688,599834.75,368.78369140625,190.521514892578,67.7314758300781,0.474150091409683,7490702,253.368469238281,694304.8125,-36.8079833984375,-0.430762827396393,-170.809280395508,0,0,0,-648.993041992188,1650.1328125,-16527.009765625,132118.359375,130216416,130216416,-67288280,1147136.25,54.0389518737793,447573.28125,5402053,5.72580862045288,3310.57080078125,127.279220581055,-3222.42407226562,-627.930908203125,241.039657592773,241.039657592773,0,0.00985591486096382,0.00195337156765163,0.000391316338209435,-1.36265158653259,0.0100536569952965,0.0100536569952965,-170.809280395508,-36.8079833984375,-0.430762827396393,7710994,697045,0.249972298741341
6378873,10414486,1021304.625,240.85107421875,67.6321334838867,1.12874959086184e-05,0.0359106883406639,0.0358994007110596,0.0361085757613182,144.054183959961,1.06175494194031,0.850129246711731,518.268188476562,3396.51391601562,679078.9375,3743.63818359375,599829.0625,368.888458251953,190.027008056641,67.8040542602539,0.4726442694664,7493272.5,253.378952026367,694318.6875,-36.7621650695801,-1.72014701366425,-170.304351806641,0,0,0,-739.592224121094,1644.81921386719,-16757.28125,132008.90625,183642912,183642912,-105497072,1148525.75,54.0446395874023,447200.03125,5379536,5.72671318054199,3308.02124023438,260.442993164062,-3209.0107421875,-628.463623046875,241.089447021484,241.089447021484,0,0.00976068526506424,0.0024344774428755,0.000488847610540688,-1.31390154361725,0.0100657800212502,0.0100657800212502,-170.304351806641,-36.7621650695801,-1.72014701366425,7712829,697049.1875,0.249981686472893
6386468.5,10426887,1018096.9375,240.915298461914,67.6941986083984,1.12929137685569e-05,0.035540409386158,0.0355291180312634,0.0361270569264889,142.574462890625,1.06184804439545,0.850129306316376,518.268188476562,3396.91528320312,679150.875,3743.49096679688,599819.3125,368.974822998047,189.634384155273,67.8636703491211,0.471439182758331,7495776.5,253.39045715332,694328.8125,-36.7037773132324,-2.57453012466431,-169.896514892578,0,0,0,-725.323425292969,1768.89794921875,-16886.44140625,131871.625,197243312,197243312,-104747560,1143596.125,54.0552406311035,446758.53125,5357187,5.72787952423096,3308.10278320312,399.988433837891,-3192.53344726562,-629.206359863281,241.122955322266,241.122955322266,0,0.00964229740202427,0.00291042821481824,0.000586259295232594,-1.26792871952057,0.0100774029269814,0.0100774029269814,-169.896514892578,-36.7037773132324,-2.57453012466431,7714890.5,697053.0625,0.249854475259781
6391680,10435396,1016432.0625,240.956481933594,67.7382049560547,1.12965954031097e-05,0.0351404584944248,0.0351291634142399,0.0361397415399551,140.976196289062,1.06193041801453,0.850129425525665,518.268188476562,3397.259765625,679191.4375,3743.35693359375,599814.375,369.030426025391,189.394821166992,67.905158996582,0.47068578004837,7497642.5,253.398910522461,694333.0625,-36.6822242736816,-3.16386127471924,-169.635223388672,0,0,0,-783.079772949219,1749.51989746094,-17025.5234375,131850,209712640,209712640,-111143712,1146659.5,54.0246124267578,446662.78125,5349851,5.72647857666016,3309.1806640625,543.843017578125,-3170.68383789062,-629.915405273438,241.147964477539,241.147964477539,0,0.0095010157674551,0.00338011444546282,0.000683582504279912,-1.22169291973114,0.010089248418808,0.010089248418808,-169.635223388672,-36.6822242736816,-3.16386127471924,7716527.5,697053.875,0.249850645661354
6395625.5,10441837,1015561.625,240.985473632812,67.7728652954102,1.12993620859925e-05,0.0347881838679314,0.0347768850624561,0.0361493900418282,139.570938110352,1.06201076507568,0.850129723548889,518.268188476562,3397.58911132812,679214.875,3743.2255859375,599811.0625,369.069274902344,189.253555297852,67.9374237060547,0.470215857028961,7499474,253.408081054688,694334.6875,-36.6673812866211,-3.58993172645569,-169.471481323242,0,0,0,-857.167663574219,1701.86572265625,-17114.775390625,131822.765625,217179280,217179280,-124328512,1148148.875,53.9755630493164,446593.65625,5346044.5,5.72376823425293,3310.64428710938,690.314331054688,-3142.39404296875,-630.393737792969,241.168121337891,241.168121337891,0,0.00933723617345095,0.00384248816408217,0.000780762522481382,-1.17327642440796,0.0101017504930496,0.0101017504930496,-169.471481323242,-36.6673812866211,-3.58993172645569,7718312.5,697054.4375,0.249882221221924
6398961.5,10447284,1014982.5,241.00895690918,67.8030395507812,1.13016958493972e-05,0.0344841144979,0.0344728119671345,0.0361576043069363,138.360687255859,1.0620903968811,0.850130021572113,518.268188476562,3397.91186523438,679230.8125,3743.09692382812,599807.5,369.100189208984,189.15690612793,67.9655075073242,0.469871878623962,7501313.5,253.417755126953,694334.625,-36.6480407714844,-3.87732195854187,-169.353988647461,0,0,0,-974.530029296875,1619.38256835938,-17196.30078125,131734.90625,243113056,243113056,-140612304,1150693.875,53.914867401123,446516.625,5343044,5.72033452987671,3314.67578125,839.663330078125,-3109.185546875,-630.852661132812,241.1875,241.1875,0,0.00915112532675266,0.00429637590423226,0.000877876183949411,-1.12254798412323,0.010114804841578,0.010114804841578,-169.353988647461,-36.6480407714844,-3.87732195854187,7720218.5,697054.5,0.249921247363091
