Pressure,Pressure Coefficient,Dynamic Pressure,Temperature,Density,Dynamic Viscosity,Effective Viscosity,Eddy Viscosity,Thermal Conductivity,Effective Thermal Conductivity,Prandtl Number,Effective Prandtl Number,R Gas Constant,Specific Heat Capacity,Static Enthalpy,Entropy,Total Energy,Speed Of Sound,Velocity (mwa),Density (mwa),Mach Number (mwa),Total Pressure (mwa),Total Temperature (mwa),Total Enthalpy (mwa),Velocity Axial (mwa),Velocity Radial (mwa),Velocity Circumferential (mwa),Dp Dx,Dp Dy,Dp Dz,Vorticity X,Vorticity Y,Vorticity Z,Vorticity Magnitude,Q Criterion Normalized,Q Criterion Raw,Lambda 2 Criterion,Helicity,Turbulence Kinetic Energy,Turbulence Eddy Frequency,Turbulence Eddy Dissipation,Turbulence Intensity,Wall Shear,Wall Shear X,Wall Shear Y,Wall Shear Z,Wall Temperature,Wall Adjacent Temperature,Heat Flux,X,Y,Z,Angular Coordinate,Radial Angular Coordinate,Radial Angular Coordinate,Velocity Circumferential (mwa),Velocity Axial (mwa),Velocity Radial (mwa),Relative Total Pressure (mwa),Rothalpy (mwa),mdot
6257291,10215985,614299,236.702575683594,68.7384262084961,1.11773215394351e-05,0.0208317618817091,0.0208205841481686,0.035920474678278,85.8082275390625,1.08900606632233,0.850255250930786,518.268188476562,3499.73291015625,667260.5,3701.36962890625,585164.75,362.648559570312,202.875839233398,68.7445297241211,0.369210958480835,6898846,251.103103637695,676248.375,-38.2404022216797,-2.03116989135742,-128.162124633789,0,0,0,-988.185119628906,-36135.140625,187070.90625,351540.5,-56286356,-56286356,84542272,-2053558.5,59.9424095153809,1253538.625,18860706,5.93689918518066,4492.5478515625,-290.431823730469,-4397.69873046875,-832.220092773438,5.27404356002808,5.27404356002808,0,0.0104239759966731,-7.33091042093292e-07,2.70494297183177e-06,-1.55953562259674,0.0104272468015552,0.0104272468015552,-128.162124633789,-38.2404022216797,-2.03116989135742,7790254.5,685349.5,0.0217934660613537
6252115,10207535,508472.46875,236.972778320312,68.4685516357422,1.11752733573667e-05,0.0177587233483791,0.0177475474774837,0.0358928106725216,72.9633331298828,1.08577573299408,0.850306868553162,518.268188476562,3487.30712890625,668314.125,3706.1396484375,584415.75,363.093994140625,188.952163696289,68.5103073120117,0.337791740894318,6796132.5,249.558044433594,675881.6875,-36.7512474060059,-2.53969573974609,-116.752960205078,0,0,0,-610.0390625,3625.65283203125,-13225.6142578125,349310.15625,-83563208,-83563208,-42956868,631891.25,59.0262031555176,1249080.5,15984174,5.99738836288452,3565.68334960938,-195.846130371094,-3481.96557617188,-687.99365234375,237.354431152344,237.354431152344,0,0.00999989733099937,0.000490803620778024,9.80762561084703e-05,-1.52303564548492,0.0100120436400175,0.0100120436400175,-116.752960205078,-36.7512474060059,-2.53969573974609,7580856,683915.125,0.0400060005486012
6266020.5,10230238,504314.03125,237.096618652344,68.5873870849609,1.11856907096808e-05,0.0179963745176792,0.0179851893335581,0.0359280556440353,73.9577560424805,1.08597707748413,0.850305616855621,518.268188476562,3488.12548828125,668450.1875,3705.86328125,584432.75,363.255737304688,188.341278076172,68.6370086669922,0.335774272680283,6805368.5,249.602020263672,675945.3125,-36.6056900024414,-3.61762690544128,-116.073684692383,0,0,0,-782.824462890625,3548.0439453125,-13405.1875,347808.53125,25424816,25424816,-132519008,624744.3125,58.8936004638672,1245575.5,15821722,5.98976469039917,3557.33618164062,-43.150390625,-3477.70874023438,-685.537414550781,237.448669433594,237.448669433594,0,0.00997528992593288,0.000980971264652908,0.000196121705812402,-1.47142255306244,0.0100241545587778,0.0100241545587778,-116.073684692383,-36.6056900024414,-3.61762690544128,7587943,683936.75,0.0399935282766819
6275526.5,10245758,501362.15625,237.182144165039,68.6679611206055,1.11928102342063e-05,0.01805454865098,0.0180433560162783,0.0359521061182022,74.2079544067383,1.08610689640045,0.850305557250977,518.268188476562,3488.65649414062,668546.1875,3705.6865234375,584445.6875,363.367523193359,187.964752197266,68.7202606201172,0.334425061941147,6811630.5,249.637908935547,675990.1875,-36.4965515136719,-3.95197367668152,-115.626434326172,0,0,0,-958.297241210938,3569.59765625,-13491.376953125,347324.71875,79999784,79999784,-151220896,617364.875,58.8338050842285,1243938.25,15737255,5.986656665802,3549.6572265625,120.591781616211,-3467.94677734375,-683.431213378906,237.515609741211,237.515609741211,0,0.00992651749402285,0.001469322363846,0.000293986406177282,-1.41887640953064,0.0100362719967961,0.0100362719967961,-115.626434326172,-36.4965515136719,-3.95197367668152,7593383.5,683958.875,0.0399810187518597
6283236,10258345,499145.09375,237.250366210938,68.7341232299805,1.11985755211208e-05,0.0180813800543547,0.0180701818317175,0.0359716601669788,74.3283920288086,1.08622419834137,0.850305676460266,518.268188476562,3489.13330078125,668620.0625,3705.52587890625,584456.0625,363.456268310547,187.713348388672,68.7874755859375,0.333420395851135,6816948.5,249.672897338867,676024.9375,-36.4026908874512,-4.10134363174438,-115.300025939941,0,0,0,-1051.16235351562,3735.4580078125,-13521.298828125,346905.84375,96116616,96116616,-140986528,613302.125,58.7809143066406,1241661.5,15637417,5.98435020446777,3544.96630859375,287.122924804688,-3453.5615234375,-681.620239257812,237.572830200195,237.572830200195,0,0.00985394325107336,0.00195468380115926,0.000391742767533287,-1.36444807052612,0.0100488662719727,0.0100488662719727,-115.300025939941,-36.4026908874512,-4.10134363174438,7598641,683980.6875,0.0399762876331806
6289585,10268710,497466.09375,237.305709838867,68.7892150878906,1.12033176264958e-05,0.0180991515517235,0.018087949603796,0.0359878055751324,74.4101333618164,1.08632957935333,0.8503058552742,518.268188476562,3489.56030273438,668677.9375,3705.38061523438,584464.6875,363.527923583984,187.539962768555,68.8425140380859,0.332659393548965,6821471,249.704895019531,676052.375,-36.3226661682129,-4.21377801895142,-115.055618286133,0,0,0,-1033.78869628906,4025.58984375,-13523.4248046875,346577.625,96563784,96563784,-151352640,611101.75,58.7355995178223,1240967.75,15613285,5.98237943649292,3541.04345703125,452.896148681641,-3432.02514648438,-679.960510253906,237.626129150391,237.626129150391,0,0.00975790712982416,0.00243593263439834,0.000489365367684513,-1.3140869140625,0.0100607257336378,0.0100607257336378,-115.055618286133,-36.3226661682129,-4.21377801895142,7603431,684000.6875,0.0399763807654381
6295489,10278349,495971.40625,237.356750488281,68.8407135009766,1.12077241283259e-05,0.0181136056780815,0.0181023981422186,0.0360028333961964,74.4780120849609,1.0864315032959,0.850306034088135,518.268188476562,3489.97216796875,668730.375,3705.23999023438,584472.75,363.593963623047,187.392333984375,68.8938140869141,0.331976741552353,6825744,249.735977172852,676077.5,-36.2494697570801,-4.32989358901978,-114.836479187012,0,0,0,-1234.57312011719,3954.7861328125,-13479.041015625,346337.4375,103624024,103624024,-147159664,608345.625,58.6908912658691,1239832.375,15571581,5.98043727874756,3536.14697265625,616.624450683594,-3401.6982421875,-678.206970214844,237.676834106445,237.676834106445,0,0.00963879749178886,0.00291199260391295,0.00058685295516625,-1.26540076732635,0.0100725078955293,0.0100725078955293,-114.836479187012,-36.2494697570801,-4.32989358901978,7608079.5,684019.9375,0.0399770848453045
6301237.5,10287735,494566.53125,237.406158447266,68.8910293579102,1.12120123958448e-05,0.0181275177747011,0.0181163046509027,0.0360174737870693,74.5436248779297,1.08653295040131,0.850306272506714,518.268188476562,3490.38208007812,668780.5,3705.09912109375,584480.5625,363.657836914062,187.2578125,68.943977355957,0.331326514482498,6829950,249.767135620117,676101.6875,-36.180103302002,-4.44712686538696,-114.627593994141,0,0,0,-1434.76110839844,3882.51831054688,-13469.5693359375,346121.46875,99039632,99039632,-141176368,605860.75,58.6431999206543,1239640.5,15563254,5.97836303710938,3531.82592773438,777.904846191406,-3364.296875,-676.498168945312,237.725677490234,237.725677490234,0,0.00949697755277157,0.00338180013932288,0.000684214639477432,-1.21677434444427,0.0100846514105797,0.0100846514105797,-114.627593994141,-36.180103302002,-4.44712686538696,7612737.5,684039.1875,0.0399777293205261
6306846.5,10296892,493244.40625,237.454071044922,68.9402770996094,1.12161924334941e-05,0.0181427467614412,0.0181315317749977,0.0360317640006542,74.6146392822266,1.08663403987885,0.850306391716003,518.268188476562,3490.7900390625,668828.4375,3704.95849609375,584488.3125,363.719787597656,187.135192871094,68.9931488037109,0.330704867839813,6834096,249.798370361328,676125.0625,-36.114860534668,-4.55224323272705,-114.428131103516,0,0,0,-1612.05944824219,3806.263671875,-13465.8935546875,345937.1875,103198064,103198064,-132301536,603250.125,58.595760345459,1238968.875,15535286,5.97625875473022,3529.068359375,937.309753417969,-3320.77124023438,-675.051696777344,237.77326965332,237.77326965332,0,0.00933280773460865,0.0038443033117801,0.000781459209974855,-1.16820919513702,0.0100971590727568,0.0100971590727568,-114.428131103516,-36.114860534668,-4.55224323272705,7617403.5,684058.5,0.0399783402681351
6312376.5,10305921,491973.0625,237.501083374023,68.9889373779297,1.12203124444932e-05,0.0181590840220451,0.0181478634476662,0.0360458567738533,74.6901931762695,1.08673512935638,0.850306510925293,518.268188476562,3491.19775390625,668875.0625,3704.8173828125,584495.875,363.780609130859,187.019836425781,69.0418319702148,0.330098450183868,6838206,249.829666137695,676148,-36.0529403686523,-4.62896871566772,-114.234352111816,0,0,0,-1842.21484375,3717.35327148438,-13530.634765625,345701.8125,102915888,102915888,-121739168,602566.0625,58.5431900024414,1237565,15467440,5.97399187088013,3529.04174804688,1095.45788574219,-3272.12158203125,-674.22119140625,237.819885253906,237.819885253906,0,0.00914664939045906,0.00429844530299306,0.000878594757523388,-1.11970663070679,0.0101099787279963,0.0101099787279963,-114.234352111816,-36.0529403686523,-4.62896871566772,7622078,684077.75,0.0399787165224552
6317840,10314841,490737.625,237.547393798828,69.0370712280273,1.12243806142942e-05,0.018176918849349,0.0181656945496798,0.0360597781836987,74.7718811035156,1.08683586120605,0.850306630134583,518.268188476562,3491.60375976562,668920.75,3704.67651367188,584503.375,363.840576171875,186.909820556641,69.0900650024414,0.329502880573273,6842280,249.860961914062,676170.5625,-35.9939880371094,-4.65990447998047,-114.045562744141,0,0,0,-2015.86462402344,3626.47534179688,-13541.1396484375,345568.3125,109964152,109964152,-110609016,600358.8125,58.4935646057129,1236901.75,15440492,5.97182989120483,3526.87866210938,1250.69189453125,-3213.82983398438,-673.097412109375,237.865585327148,237.865585327148,0,0.00893886107951403,0.00474316999316216,0.000975630071479827,-1.07126724720001,0.0101230060681701,0.0101230060681701,-114.045562744141,-35.9939880371094,-4.65990447998047,7626748,684097.0625,0.0399789102375507
6323331,10323805,489489.375,237.593887329102,69.0854110717773,1.12284669739893e-05,0.0181964691728354,0.0181852411478758,0.0360737591981888,74.8606262207031,1.08693659305573,0.850306808948517,518.268188476562,3492.01000976562,668966.625,3704.53515625,584510.875,363.900817871094,186.798278808594,69.1385726928711,0.328899383544922,6846360.5,249.892242431641,676193.125,-35.9340629577637,-4.63220691680908,-113.856864929199,0,0,0,-2158.69458007812,3540.13208007812,-13557.1923828125,345420.9375,118432336,118432336,-99822888,597523.625,58.4375915527344,1237131.875,15441891,5.96954917907715,3524.44750976562,1403.83129882812,-3147.46801757812,-671.961669921875,237.911178588867,237.911178588867,0,0.0087098078802228,0.00517740240320563,0.00107256916817278,-1.02288866043091,0.010136085562408,0.010136085562408,-113.856864929199,-35.9340629577637,-4.63220691680908,7631420.5,684116.3125,0.0399787910282612
6328902.5,10332902,488189.40625,237.641189575195,69.1343383789062,1.12326133603347e-05,0.0182162225246429,0.0182049907743931,0.0360879376530647,74.9501876831055,1.08703708648682,0.850306868553162,518.268188476562,3492.41552734375,669013.6875,3704.39453125,584518.375,363.962249755859,186.679794311523,69.1876602172852,0.328275501728058,6850466,249.923446655273,676216.1875,-35.8722724914551,-4.53596210479736,-113.664375305176,0,0,0,-2337.181640625,3430.4306640625,-13576.869140625,345194,124129088,124129088,-87686880,595449.8125,58.3856582641602,1236411.625,15410011,5.96750688552856,3523.23999023438,1555.39428710938,-3074.22387695312,-671.061462402344,237.957336425781,237.957336425781,0,0.00845987815409899,0.00560003705322742,0.00116941006854177,-0.974565625190735,0.0101490113884211,0.0101490113884211,-113.664375305176,-35.8722724914551,-4.53596210479736,7636080.5,684135.5625,0.0399782471358776
6334583,10342177,486813.53125,237.689651489258,69.1840362548828,1.12368416012032e-05,0.018234608694911,0.0182233713567257,0.0361023806035519,75.0340957641602,1.08713698387146,0.850306928157806,518.268188476562,3492.81958007812,669062.5625,3704.25439453125,584525.9375,364.025238037109,186.551483154297,69.2373886108398,0.327627271413803,6854610.5,249.954513549805,676239.8125,-35.807544708252,-4.37794351577759,-113.466255187988,0,0,0,-2490.4189453125,3308.53491210938,-13542.365234375,344911.71875,132933152,132933152,-77633256,592359.75,58.3369026184082,1235551.375,15375463,5.96572732925415,3521.44409179688,1704.47277832031,-2992.32177734375,-670.044921875,238.004211425781,238.004211425781,0,0.008189482614398,0.00600994564592838,0.00126614351756871,-0.926289618015289,0.0101615358144045,0.0101615358144045,-113.466255187988,-35.807544708252,-4.37794351577759,7640725,684154.875,0.0399773418903351
6340357.5,10351604,485357.34375,237.739212036133,69.2343444824219,1.12411407826585e-05,0.0182503722608089,0.0182391311973333,0.0361170470714569,75.1071472167969,1.0872358083725,0.850307047367096,518.268188476562,3493.21948242188,669113.25,3704.11645507812,584533.6875,364.089752197266,186.413391113281,69.2873687744141,0.326961874961853,6858792.5,249.985412597656,676264.125,-35.7438926696777,-4.20139741897583,-113.261390686035,0,0,0,-2635.00854492188,3169.0078125,-13452.3828125,344595.65625,128668568,128668568,-67508552,588721.8125,58.2931785583496,1234662.875,15340795,5.96426296234131,3519.87866210938,1850.88525390625,-2902.46240234375,-669.12353515625,238.052795410156,238.052795410156,0,0.007899085059762,0.00640598312020302,0.00136276287958026,-0.878060758113861,0.0101734213531017,0.0101734213531017,-113.261390686035,-35.7438926696777,-4.20139741897583,7645348.5,684174.1875,0.0399762764573097
6346251.5,10361227,483818.90625,237.790084838867,69.2854690551758,1.12455290945945e-05,0.0182623993605375,0.0182511545717716,0.0361320041120052,75.1648254394531,1.08733367919922,0.85030722618103,518.268188476562,3493.61694335938,669166,3703.97998046875,584541.6875,364.156036376953,186.263809204102,69.3379516601562,0.326274842023849,6863033,250.016159057617,676289.3125,-35.6773529052734,-4.07116317749023,-113.046981811523,0,0,0,-2762.6337890625,3021.40698242188,-13329.73046875,344245.6875,117531048,117531048,-57182556,584713.8125,58.2543182373047,1233587,15304952,5.96298980712891,3516.001953125,1990.46362304688,-2804.20361328125,-667.898498535156,238.102478027344,238.102478027344,0,0.00758942868560553,0.0067871562205255,0.00145929516293108,-0.829894244670868,0.0101847490295768,0.0101847490295768,-113.046981811523,-35.6773529052734,-4.07116317749023,7649956,684193.5,0.0399757288396358
6352243.5,10371010,482230.1875,237.84196472168,69.3373031616211,1.12499910756014e-05,0.0182749163359404,0.018263665959239,0.0361471958458424,75.2245178222656,1.08743119239807,0.85030734539032,518.268188476562,3494.01318359375,669220.25,3703.84399414062,584550,364.223724365234,186.105728149414,69.3891906738281,0.325570464134216,6867325.5,250.046798706055,676315.1875,-35.6060028076172,-4.00986957550049,-112.824882507324,0,0,0,-2873.44067382812,2877.36547851562,-13221.298828125,343865.5,111808424,111808424,-50086052,580628.3125,58.2162017822266,1231709.5,15235193,5.96169137954712,3511.93872070312,2123.32983398438,-2700.27197265625,-666.421508789062,238.153427124023,238.153427124023,0,0.00726151186972857,0.00715270917862654,0.00155572174116969,-0.781781256198883,0.0101957879960537,0.0101957879960537,-112.824882507324,-35.6060028076172,-4.00986957550049,7654555,684212.8125,0.0399756319820881
6358259.5,10380832,480636.15625,237.89404296875,69.3892669677734,1.12544685180183e-05,0.0182871408760548,0.0182758867740631,0.0361624360084534,75.2829971313477,1.08752822875977,0.850307643413544,518.268188476562,3494.40771484375,669274.875,3703.70874023438,584558.4375,364.291809082031,185.945388793945,69.4406204223633,0.324862509965897,6871635,250.077392578125,676341.4375,-35.5311508178711,-4.0140323638916,-112.600059509277,0,0,0,-2982.57348632812,2733.80297851562,-13139.96875,343508.875,93448192,93448192,-41417724,576641.625,58.1773376464844,1231178.25,15216325,5.96026706695557,3508.76782226562,2249.81713867188,-2592.06420898438,-665.012634277344,238.204711914062,238.204711914062,0,0.00691631576046348,0.00750196119770408,0.00165202829521149,-0.733714759349823,0.0102067748084664,0.0102067748084664,-112.600059509277,-35.5311508178711,-4.0140323638916,7659144.5,684232.1875,0.0399758145213127
