Pressure,Pressure Coefficient,Dynamic Pressure,Temperature,Density,Dynamic Viscosity,Effective Viscosity,Eddy Viscosity,Thermal Conductivity,Effective Thermal Conductivity,Prandtl Number,Effective Prandtl Number,R Gas Constant,Specific Heat Capacity,Static Enthalpy,Entropy,Total Energy,Speed Of Sound,Velocity (mwa),Density (mwa),Mach Number (mwa),Total Pressure (mwa),Total Temperature (mwa),Total Enthalpy (mwa),Velocity Axial (mwa),Velocity Radial (mwa),Velocity Circumferential (mwa),Dp Dx,Dp Dy,Dp Dz,Vorticity X,Vorticity Y,Vorticity Z,Vorticity Magnitude,Q Criterion Normalized,Q Criterion Raw,Lambda 2 Criterion,Helicity,Turbulence Kinetic Energy,Turbulence Eddy Frequency,Turbulence Eddy Dissipation,Turbulence Intensity,Wall Shear,Wall Shear X,Wall Shear Y,Wall Shear Z,Wall Temperature,Wall Adjacent Temperature,Heat Flux,X,Y,Z,Angular Coordinate,Radial Angular Coordinate,Radial Angular Coordinate,Velocity Circumferential (mwa),Velocity Axial (mwa),Velocity Radial (mwa),Relative Total Pressure (mwa),Rothalpy (mwa),mdot
6260244,10220806,730728.4375,237.612487792969,68.1368026733398,1.11846948129823e-05,0.0195764880627394,0.0195653028786182,0.0358883328735828,79.8702774047852,1.08032870292664,0.850252151489258,518.268188476562,3466.45361328125,670366.5,3714.28442382812,589210.625,364.087463378906,205.196472167969,68.1437530517578,0.402892410755157,7027706.5,252.259460449219,681145.625,-38.669506072998,-1.51063239574432,-141.362655639648,0,0,0,-997.785339355469,-36549.2421875,186846.484375,356044.53125,-595926400,-595926400,132051648,-1529698.625,59.1337699890137,1270373.625,19791332,5.87357616424561,4615.77685546875,-305.087066650391,-4517.5029296875,-854.936706542969,5.29556179046631,5.29556179046631,0,0.0104239759966731,-7.33091042093292e-07,2.70494297183177e-06,-1.55953562259674,0.0104272468015552,0.0104272468015552,-141.362655639648,-38.669506072998,-1.51063239574432,7816407.5,689640.75,0.0218526218086481
6252952,10208901,605557.4375,237.936874389648,67.805290222168,1.11819217636366e-05,0.0171586908400059,0.017147509381175,0.0358547642827034,69.7926483154297,1.07651162147522,0.850299835205078,518.268188476562,3451.83520507812,671640.4375,3720.09741210938,588336.625,364.618774414062,190.801208496094,67.8556442260742,0.369004786014557,6903790,250.690475463867,680727.125,-37.1056747436523,-2.24641108512878,-129.097564697266,0,0,0,-610.689392089844,3574.240234375,-15176.6083984375,354186.03125,-152416944,-152416944,-18540452,754264.6875,58.820426940918,1263282.375,16563703,5.97087335586548,3632.19287109375,-211.6962890625,-3545.4873046875,-700.380981445312,238.372207641602,238.372207641602,0,0.00999989733099937,0.000490803620778024,9.80762561084703e-05,-1.52303564548492,0.0100120436400175,0.0100120436400175,-129.097564697266,-37.1056747436523,-2.24641108512878,7596524.5,688242.1875,0.0400078780949116
6268493,10234274,600765.9375,238.073638916016,67.9380340576172,1.11934486994869e-05,0.017505120486021,0.0174939278513193,0.0358939617872238,71.2235336303711,1.07674992084503,0.850298166275024,518.268188476562,3452.81225585938,671788.25,3719.76489257812,588346.625,364.795745849609,190.102737426758,67.9974670410156,0.366745620965958,6913623,250.736083984375,680786.4375,-36.9450798034668,-3.546391248703,-128.342788696289,0,0,0,-783.941772460938,3522.96923828125,-15530.685546875,352671.28125,49866476,49866476,-154706688,746614.6875,58.6645545959473,1259790.125,16383091,5.96168804168701,3621.90942382812,-60.1861763000488,-3539.50732421875,-697.5322265625,238.473373413086,238.473373413086,0,0.00997528992593288,0.000980971264652908,0.000196121705812402,-1.47142255306244,0.0100241545587778,0.0100241545587778,-128.342788696289,-36.9450798034668,-3.546391248703,7604206,688261.375,0.0399960689246655
6278644,10250847,597444.25,238.163955688477,68.0240020751953,1.12009756776388e-05,0.0175702981650829,0.0175590962171555,0.0359195210039616,71.5011825561523,1.07689726352692,0.85029810667038,518.268188476562,3453.42041015625,671888.1875,3719.56103515625,588353.6875,364.912658691406,189.68147277832,68.0865020751953,0.365294188261032,6919983.5,250.770950317383,680826.375,-36.8290596008301,-3.95479869842529,-127.862808227539,0,0,0,-958.899536132812,3552.52734375,-15665.49609375,352161.125,113783232,113783232,-175622320,738074.9375,58.5959777832031,1258059.5,16287878,5.95801305770874,3613.63989257812,104.947937011719,-3529.78637695312,-695.303100585938,238.542037963867,238.542037963867,0,0.00992651749402285,0.001469322363846,0.000293986406177282,-1.41887640953064,0.0100362719967961,0.0100362719967961,-127.862808227539,-36.8290596008301,-3.95479869842529,7609732.5,688280.5625,0.0399815067648888
6286579.5,10263803,595066.8125,238.233139038086,68.0922241210938,1.12068482849281e-05,0.0175972711294889,0.0175860654562712,0.035939559340477,71.6220474243164,1.07702720165253,0.850298285484314,518.268188476562,3453.95239257812,671961.3125,3719.3798828125,588358.9375,365.001647949219,189.410415649414,68.1559295654297,0.364265829324722,6925288,250.804336547852,680855.6875,-36.7322578430176,-4.12862014770508,-127.529876708984,0,0,0,-1051.876953125,3721.31079101562,-15714.8720703125,351729.75,134301216,134301216,-146371344,732975.6875,58.5371322631836,1255706.5,16180985,5.95536470413208,3608.77587890625,273.874694824219,-3515.89794921875,-693.448913574219,238.599151611328,238.599151611328,0,0.00985394325107336,0.00195468380115926,0.000391742767533287,-1.36444807052612,0.0100488662719727,0.0100488662719727,-127.529876708984,-36.7322578430176,-4.12862014770508,7614975.5,688299.375,0.0399758145213127
6292972,10274240,593338.375,238.287796020508,68.1479568481445,1.12115712909144e-05,0.0176137518137693,0.0176025405526161,0.0359557494521141,71.6985168457031,1.07714295387268,0.850298464298248,518.268188476562,3454.423828125,672016.375,3719.21728515625,588363.375,365.071502685547,189.22998046875,68.2116546630859,0.363516509532928,6929771.5,250.834762573242,680878.125,-36.6509170532227,-4.24906921386719,-127.290908813477,0,0,0,-1033.71667480469,4014.55029296875,-15724.5390625,351393.46875,135508896,135508896,-167101904,730717.8125,58.4871482849121,1254981.25,16154688,5.95314025878906,3604.802734375,442.455444335938,-3494.88549804688,-691.767395019531,238.651718139648,238.651718139648,0,0.00975790712982416,0.00243593263439834,0.000489365367684513,-1.3140869140625,0.0100607257336378,0.0100607257336378,-127.290908813477,-36.6509170532227,-4.24906921386719,7619731,688316.5625,0.0399758070707321
6298883.5,10283892,591823,238.337844848633,68.1998291015625,1.12159350464935e-05,0.0176273845136166,0.0176161676645279,0.0359707400202751,71.7631225585938,1.07725465297699,0.850298583507538,518.268188476562,3454.87768554688,672065.625,3719.05981445312,588367.375,365.135345458984,189.077987670898,68.2633438110352,0.362853020429611,6934008,250.864288330078,680898.3125,-36.576602935791,-4.36883878707886,-127.079849243164,0,0,0,-1234.51879882812,3943.87548828125,-15681.681640625,351148.59375,143801296,143801296,-168635264,727704.125,58.4383697509766,1253824.875,16111142,5.95098447799683,3599.83935546875,609.126159667969,-3464.93139648438,-689.989379882812,238.701507568359,238.701507568359,0,0.00963879749178886,0.00291199260391295,0.00058685295516625,-1.26540076732635,0.0100725078955293,0.0100725078955293,-127.079849243164,-36.576602935791,-4.36883878707886,7624346,688333.125,0.0399765223264694
6304627,10293268,590412.6875,238.386093139648,68.2504348754883,1.12201714728144e-05,0.0176409222185612,0.0176297035068274,0.0359853096306324,71.8273162841797,1.07736599445343,0.850298821926117,518.268188476562,3455.32934570312,672112.25,3718.90234375,588371.375,365.196868896484,188.93994140625,68.3137969970703,0.36222517490387,6938181,250.893890380859,680917.6875,-36.5061874389648,-4.48818969726562,-126.880249023438,0,0,0,-1434.84973144531,3872.0068359375,-15673.4111328125,350928.65625,138889984,138889984,-158647888,724744.875,58.3868103027344,1253622.875,16102245,5.94871187210083,3595.4990234375,773.400939941406,-3427.80590820312,-688.258544921875,238.749084472656,238.749084472656,0,0.00949697755277157,0.00338180013932288,0.000684214639477432,-1.21677434444427,0.0100846514105797,0.0100846514105797,-126.880249023438,-36.5061874389648,-4.48818969726562,7628967.5,688349.6875,0.0399771668016911
6310220,10302400,589098.75,238.432739257812,68.2999038696289,1.12242933028028e-05,0.0176553353667259,0.0176441110670567,0.0359995067119598,71.8950347900391,1.077476978302,0.850299000740051,518.268188476562,3455.77880859375,672156.625,3718.74487304688,588375.3125,365.256317138672,188.814315795898,68.3631820678711,0.361628353595734,6942295,250.92350769043,680936.25,-36.4399909973145,-4.59469366073608,-126.690895080566,0,0,0,-1612.11572265625,3795.65014648438,-15670.4775390625,350741.15625,142527392,142527392,-149305488,721732.0625,58.3355293273926,1252937.75,16073180,5.94640779495239,3592.72314453125,935.827941894531,-3384.41186523438,-686.782775878906,238.795455932617,238.795455932617,0,0.00933280773460865,0.0038443033117801,0.000781459209974855,-1.16820919513702,0.0100971590727568,0.0100971590727568,-126.690895080566,-36.4399909973145,-4.59469366073608,7633591.5,688366.25,0.0399777740240097
6315727.5,10311392,587846.4375,238.478408813477,68.348747253418,1.1228348739678e-05,0.0176706332713366,0.017659405246377,0.03601348772645,71.9663467407227,1.07758784294128,0.850299119949341,518.268188476562,3456.22778320312,672199.5625,3718.5869140625,588379.3125,365.314544677734,188.696304321289,68.4120178222656,0.361048758029938,6946374,250.953170776367,680954.375,-36.3772163391113,-4.67228221893311,-126.507865905762,0,0,0,-1843.17150878906,3707.04443359375,-15736.796875,350502.375,143241872,143241872,-136303552,720422.6875,58.2788238525391,1251512.625,16003070,5.94392776489258,3592.71801757812,1097.01647949219,-3335.78564453125,-685.936767578125,238.840728759766,238.840728759766,0,0.00914664939045906,0.00429844530299306,0.000878594757523388,-1.11970663070679,0.0101099787279963,0.0101099787279963,-126.507865905762,-36.3772163391113,-4.67228221893311,7638221,688382.8125,0.0399781502783298
