Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9865066,263.645263671875,95.9654083251953,1.36245362227783e-05,699124.75,3653.06225585938,132.813461303711,0.112426988780499,-44.3090782165527,9966119,269.452789306641,700174.375,6244709,238.359848022461,67.5531234741211,1.11866484076018e-05,673041.75,3725.82543945312,193.515731811523,0.430762588977814,-148.671859741211,7149903,251.518630981445,685627.1875,-0.159999996423721,-57.2720222473145,-15.1924257278442,9.31297588348389,12.6346492767334,-6.4667911529541,-2.11494779586792,2621.14916992188,1.56052899360657,-0.554418861865997,1.00611013174057
