Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9793749,261.332000732422,97.1488189697266,1.36108274091384e-05,691822.75,3628.06298828125,131.199478149414,0.298087775707245,-119.583351135254,10510978,267.057312011719,699045.75,6252153.5,240.162689208984,66.5519332885742,1.12101497506956e-05,678902.5,3749.47241210938,197.147521972656,0.521787941455841,-182.895538330078,7612291.5,253.700531005859,697641.875,-0.0899897217750549,8.24480724334717,-18.589038848877,4.42068147659302,6.88726282119751,0.737733602523804,-1.06805455684662,2886.72119140625,0.773121535778046,-0.294932931661606,0.47818860411644
