Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9815248,261.424957275391,97.3318099975586,1.36250173454755e-05,691838.8125,3627.28051757812,130.954071044922,0.293477952480316,-117.908111572266,10512003,267.128631591797,698847.3125,6252153.5,240.041885375977,66.6719512939453,1.12110365080298e-05,678434.5,3747.34619140625,198.245315551758,0.525029420852661,-182.729553222656,7636784,253.762634277344,697413.3125,-0.160000026226044,-64.6739730834961,-17.8143157958984,9.53335857391357,14.0430431365967,-7.19474697113037,-2.32166409492493,2748.53002929688,1.74198853969574,-0.579675614833832,1.16231292486191
