Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9929502,263.980194091797,96.4521789550781,1.3665073311131e-05,699393.625,3651.54272460938,132.143173217773,0.0533395297825336,-18.4871807098389,9953008,269.721069335938,699637.125,6244709,237.081939697266,68.4086685180664,1.11767440102994e-05,668668.625,3707.56689453125,190.636123657227,0.397007375955582,-135.82698059082,7008242.5,249.942138671875,679240.25,-0.159999996423721,-56.3917121887207,-17.2772426605225,9.17015552520752,12.5272884368896,-6.39003658294678,-2.05708909034729,2529.98217773438,1.52234160900116,-0.534747362136841,0.987594246864319
