Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9773403,261.615997314453,96.6384353637695,1.35909376695054e-05,693172.625,3634.02490234375,131.890350341797,0.280989766120911,-112.482284545898,10406929,267.394287109375,699601.375,6244709,240.158157348633,66.4015884399414,1.12030356831383e-05,679106.4375,3750.9921875,196.497634887695,0.505980849266052,-177.951522827148,7511266.5,253.577117919922,696711.4375,-0.040000282227993,-18.6464691162109,-2.53653287887573,1.33607089519501,1.80328369140625,-1.16420304775238,-0.353546142578125,3090.58422851562,0.237699165940285,-0.115846991539001,0.121852174401283
