Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9827297,263.605987548828,95.5424957275391,1.35984400913003e-05,699528.4375,3656.08984375,133.401336669922,0.114474780857563,-44.7265663146973,9931321,269.461395263672,700613.625,6244709,238.458480834961,67.4560394287109,1.11859599201125e-05,673423.4375,3727.55004882812,193.007354736328,0.415502160787582,-143.503265380859,7082847.5,251.526245117188,685150.25,-0.0899575278162956,7.83599281311035,-16.5756320953369,4.3020133972168,6.16275787353516,0.663395047187805,-0.969659209251404,2748.8076171875,0.687917709350586,-0.281741440296173,0.406176269054413
