Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9829760,263.870635986328,95.3441925048828,1.35964219225571e-05,700428.25,3659.40380859375,133.678787231445,0.0649473145604134,-21.5360107421875,9863349,269.734558105469,700780.125,6244709,237.385665893555,68.1486511230469,1.11764265966485e-05,669790.4375,3712.47827148438,190.397094726562,0.354970157146454,-120.546714782715,6851002.5,250.167510986328,678302.3125,-0.039982546120882,-16.5093803405762,-3.22137403488159,1.26168990135193,1.61868572235107,-1.03782629966736,-0.316004365682602,2870.25170898438,0.207895785570145,-0.108108557760715,0.0997872278094292
