Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9793097,263.489807128906,95.2288284301758,1.35760128614493e-05,699605.8125,3657.74389648438,133.840759277344,0.127476811408997,-49.518383026123,9921325,269.381134033203,700946.8125,6244709,238.654266357422,67.3038101196289,1.11864883365342e-05,674123.0625,3730.56298828125,193.027053833008,0.401666969060898,-138.60546875,7025560,251.697341918945,685115,-0.0399845317006111,-16.8400859832764,-2.62001204490662,1.29426038265228,1.6428759098053,-1.05838918685913,-0.326356619596481,2972.29565429688,0.214443907141685,-0.111912727355957,0.102531179785728
