Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9861644,263.959136962891,95.6523818969727,1.35942846100079e-05,706559.125,3681.28442382812,201.305236816406,0.0447555109858513,-4.36241436004639,9877759,277.209014892578,706730.125,6244709,235.374252319336,69.5946578979492,1.1165531759616e-05,662749.5625,3682.74291992188,186.770462036133,0.318574875593185,-106.450439453125,6727688,247.833297729492,669437.0625,-0.249992251396179,-195.649948120117,235.292175292969,14.9142007827759,-12.8935680389404,-26.9452972412109,-3.71355295181274,2322.50610351562,2.84523606300354,-0.868316948413849,1.97691911458969
