Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9861565,262.08544921875,97.3059844970703,1.3647284504259e-05,693552.875,3632.00854492188,130.987091064453,0.254809230566025,-102.590263366699,10386609,267.776702880859,698863.375,6252153.5,239.700607299805,66.9380035400391,1.12101488412009e-05,677218.0625,3742.08837890625,200.427764892578,0.517467975616455,-176.941467285156,7598970.5,253.747985839844,695597.4375,-0.25,-190.17854309082,262.627655029297,16.7700366973877,-12.8654670715332,-25.8444690704346,-4.16525173187256,2638.84692382812,3.18134379386902,-0.983907759189606,2.19743603467941
