Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9845976,263.938537597656,95.4812927246094,1.3606852007797e-05,700434.3125,3658.78271484375,133.486846923828,0.0481804385781288,-12.0710783004761,9864582,269.782592773438,700629,6244709,236.892471313477,68.4893569946289,1.11730932985665e-05,668086.125,3705.32470703125,189.386169433594,0.339155584573746,-114.387596130371,6797432.5,249.575759887695,675830.75,-0.0399830415844917,-16.4612140655518,-3.49945163726807,1.24899327754974,1.61716711521149,-1.03452408313751,-0.312725782394409,2828.81079101562,0.206197261810303,-0.106528535485268,0.0996687263250351
