Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9808370,262.35888671875,96.4050521850586,1.36040662255255e-05,695327.6875,3640.86889648438,132.209503173828,0.233990833163261,-94.0100479125977,10246091,268.14697265625,699807.3125,6252153.5,239.901931762695,66.7123260498047,1.12074721982935e-05,678033.5625,3745.8916015625,197.238021850586,0.494315624237061,-172.074462890625,7466743.5,253.478485107422,694831.375,-0.159999996423721,-61.4340362548828,-15.468900680542,9.50072288513184,13.3989448547363,-6.87207126617432,-2.24700975418091,2726.53564453125,1.67110395431519,-0.575905680656433,1.09519827365875
