Pin,Tin,rhoin,muin,hin,sin,vin,Min,VThetain,P0in,T0in,htin,Pout,Tout,rhoout,muout,hout,sout,vout,Mout,VThetaout,P0out,T0out,htout,mdot,Fx,Fy,Fz,Tx,Ty,Tz,tau_w,Tp,Tv,Ttotal
9858995,262.964996337891,96.4878921508789,1.36307226057397e-05,696771.1875,3644.36474609375,132.095016479492,0.188217028975487,-75.6687774658203,10142714,268.729431152344,699686.125,6252153.5,239.364624023438,67.0685577392578,1.12031611934071e-05,676204.9375,3738.25219726562,197.145950317383,0.480868756771088,-165.944274902344,7399877,252.978775024414,692034.9375,-0.25,-180.986083984375,252.713989257812,16.638692855835,-12.302433013916,-24.7165374755859,-4.02010488510132,2608.390625,3.04636716842651,-0.973737597465515,2.072629570961
