Mdot,Diameter,RPM,Diameter_value,RPM_value,Omega,Mean Radius,Total Pressure drop,Static Pressure drop,Total Temperature drop,Static Temperature drop,Total Enthalpy drop,Inlet Total Pressure,Outlet Total Pressure,Inlet Total Temperature,Outlet Total Temperature,Inlet Total Enthalpy,Outlet Total Enthalpy,Inlet Static Pressure,Outlet Static Pressure,Inlet Static Temperature,Outlet Static Temperature,Inlet Static Enthalpy,Outlet Static Enthalpy,Inlet Density,Outlet Density,Inlet Absolute Velocity,Outlet Absolute Velocity,Inlet Relative Velocity,Outlet Relative Velocity,Blade Speed,Inlet Blade Speed Ratio,Outlet Blade Speed Ratio,Inlet Mach Number,Outlet Mach Number,Torque_t,Torque_f,Torque_d,Torque_c,Torque_e,Power_t,Power_f,Power_d,Power_e,Fluid Power,Wall Shear Stress,Shaft_efficiency_t,Shaft_efficiency_f,Shaft_efficiency_d,Angular Momentum,Efficiency Total-to-Static,Efficiency Total-to-Total,Torque Force Ratio X,Torque Force Ratio Y,Torque Force Ratio Z,Ns,Ds,pi1,pi2,pi3,pi4
0.0399824790656567,d2,55k,0.002,55000.0,5759.586531581287,0.013855687499996685,2965484.5,3570722.0,18.931579589843977,25.92768859863301,20206.8125,9872379,6906894.5,269.651336669922,250.719757080078,700884.6875,680677.875,9815431,6244709.0,263.772735595703,237.84504699707,700287.9375,671368.0625,95.2554473876953,67.8373641967773,133.803329467773,191.341415405273,54.000298356992914,111.53838429449291,79.8030311107801,0.596420368821995,0.417071395347172,0.0847858041524887,0.37066051363945,0.319364279508591,0.2335340716968313,0.10031409561634101,0.14027369036559767,0.02872697984124148,1839.4062029258423,1345.0596940104083,577.7677140396352,165.45552618662157,807.9184577649,2907.88134765625,2.2767225890772997,1.6648458530474786,0.7151312220765755,4138.200783271117,0.46273793509558186,0.5835580803496203,-0.09787192402867335,0.3497702749009838,-0.25077079333069313,0.0696238279698027,16.126591298306103,0.0034246355743010348,0.7932298447644391,1.2221009213903762,3.225148903836156e-08
0.039982546120882,d2,60k,0.002,60000.0,6283.185307179587,0.013855687499996685,3012346.5,3585051.0,19.567047119141023,26.48497009277301,22477.8125,9863349,6851002.5,269.73455810546903,250.167510986328,700780.125,678302.3125,9829760,6244709.0,263.870635986328,237.385665893555,700428.25,669790.4375,95.3441925048828,68.14865112304689,133.678787231445,190.39709472656202,46.620935110593976,103.339242605711,87.05785212085102,0.651246573400784,0.4572435952653521,0.0649473145604134,0.354970157146454,0.316004365682602,0.23306275046491978,0.0997872278094292,0.14303575830412804,0.032947008819198924,1985.51398746153,1464.3764493720464,626.9816436163878,207.01216172830695,898.7201749777879,2870.25170898438,2.209268293671723,1.6294019986902362,0.6976383317887392,5177.563257288138,0.5158741146511377,0.637285673533753,-0.0980464250601047,0.32216882871395836,-0.25046119917738585,0.07008941516306794,16.569464979954066,0.0031363325645921785,0.7414436612660262,1.0421609435757213,2.9555231741044654e-08
0.0399830415844917,d2,65k,0.002,65000.0,6806.7840827778855,0.013855687499996685,3067149.5,3601267.0,20.20683288574301,27.046066284178977,24798.25,9864582,6797432.5,269.782592773438,249.575759887695,700629.0,675830.75,9845976,6244709.0,263.93853759765597,236.892471313477,700434.3125,668086.125,95.48129272460942,68.48935699462889,133.48684692382798,189.386169433594,39.17417379290603,95.07349630267205,94.31267313092195,0.7065315819823048,0.4979913444207,0.0481804385781288,0.339155584573746,0.312725782394409,0.23317838967212579,0.0996687263250351,0.14566489092569848,0.03718744998207863,2128.656877876524,1587.194951268005,678.4234998999941,253.12694261711158,991.5094609726214,2828.81079101562,2.14688508951636,1.600786491448146,0.684233006949318,6330.857598269673,0.5692064447236598,0.6891960375517968,-0.09824105978888384,0.2956246264758029,-0.2503822782840839,0.07048634127808306,16.993567649546268,0.002890955039292346,0.6969809915114272,0.9028519797073845,2.72634772223579e-08
0.0899897217750549,d3,5k,0.003,5000.0,523.5987755982989,0.015511937500003566,2898686.5,3541595.5,13.356781005860029,21.169311523437983,1403.875,10510978,7612291.5,267.05731201171903,253.700531005859,699045.75,697641.875,9793749,6252153.5,261.332000732422,240.162689208984,691822.75,678902.5,97.1488189697266,66.5519332885742,131.199478149414,197.147521972656,123.0774466672548,189.0254904904968,8.122031482159205,0.06190597399259153,0.04119773558850877,0.298087775707245,0.521787941455841,1.06805455684662,0.31544172793032726,0.47818860411644,0.24128077937653156,-0.06165646174812486,559.2320582370739,165.16490251693108,250.37896762042763,-32.283247879041525,126.3343206569552,2886.72119140625,4.426604388490738,1.3073636812075429,1.981876075467251,-358.7437236414528,0.028632343557829662,0.04458626469364365,0.8353455232995194,-0.03968648452033183,-0.2416040518869865,0.06948322762415683,6.239509640362076,0.05924730985019934,5.3203366282212725,113.07703028269762,2.780073612558938e-07
0.08997689187526699,d3,10k,0.003,10000.0,1047.1975511965977,0.015511937500003566,2850116.0,3533804.5,13.888793945311988,21.61523437500003,2970.25,10380800,7530684.0,267.538665771484,253.649871826172,699562.25,696592.0,9785958,6252153.5,261.767242431641,240.152008056641,693519.75,678895.8125,96.6577987670898,66.5382843017578,131.864593505859,196.89576721191398,115.6205305415406,180.65170424759557,16.24406296431841,0.12318744958324733,0.08250082363037968,0.27232423424720803,0.507060885429382,1.05246424674988,0.30358845407973756,0.46390390396118203,0.2552086402294674,-0.04681783106237384,1102.137981918446,317.9170856838619,485.7990322186915,-49.02751804085389,267.2538630925118,2878.3076171875,4.123936579120405,1.1895696548783383,1.8177437235043026,-544.8901047706747,0.061917932728263306,0.09478814651307296,0.8294349213730137,-0.040409481488939775,-0.23829768512470526,0.07941104439512103,7.506668712153762,0.029769897737343808,2.8141269468389694,27.936777951095163,1.3957399354105715e-07
0.0899759009480476,d3,15k,0.003,15000.0,1570.7963267948967,0.015511937500003566,2816108.0,3531380.5,14.468688964844006,22.11067199707,4694.25,10267615,7451507.0,267.975372314453,253.506683349609,699960.3125,695266.0625,9783534,6252153.5,262.16845703125,240.05778503418,695006.6875,678604.6875,96.2688369750977,66.5802001953125,132.396377563477,196.52757263183602,108.03028311699937,172.16147818535842,24.366094446477614,0.1840389812387078,0.12398308349395695,0.24627758562564803,0.49218401312828103,1.0374720096588101,0.29427209185890135,0.45088252425193803,0.26888869411045063,-0.031824225557890766,1629.6572219245786,462.24152097021266,708.2446129109552,-49.98937660942709,422.36937302537245,2866.7548828125,3.858369773005966,1.094401134389176,1.6768370486664281,-555.5862856910003,0.09981981356839571,0.14997827844425804,0.8230747151856893,-0.04094735183024826,-0.2353553847796399,0.08467699847157648,8.399769258883861,0.01992656665108802,1.976670937941824,12.317760151100416,9.336768684655595e-08
0.0899779200553894,d3,20k,0.003,20000.0,2094.3951023931954,0.015511937500003566,2795999.0,3533463.5,15.090805053710966,22.647308349608977,6568.8125,10170625,7374626.0,268.366180419922,253.27537536621102,700255.1875,693686.375,9785617,6252153.5,262.533294677734,239.885986328125,696291.25,678049.0,95.9712753295898,66.6740798950195,132.806198120117,196.03370666503898,100.31807219148017,163.54558073640214,32.48812592863682,0.244628085048055,0.16572724395886154,0.220041885972023,0.477133691310883,1.02302193641663,0.287442610851556,0.439194768667221,0.2822046734679964,-0.016726733662281557,2142.6121332717926,602.018396386612,919.8473724933401,-35.032389061317886,591.0480859838426,2851.53125,3.6251062884422653,1.0185607747709877,1.5562987078491035,-389.3442862399165,0.14217720257593172,0.20934754775212464,0.816318880802465,-0.041266397354321964,-0.23274406893476893,0.08789027155503748,9.121587246473478,0.01499159856162359,1.5558852171519786,6.900593339340345,7.022068765566091e-08
0.0899710059165955,d3,25k,0.003,25000.0,2617.993877991494,0.015511937500003566,2788418.0,3538423.5,15.74728393554696,23.213195800780994,8584.9375,10088310,7299892.0,268.71026611328097,252.962982177734,700469.5,691884.5625,9790577,6252153.5,262.85888671875,239.645690917969,697388.75,677258.375,95.74596405029301,66.81460571289061,133.118301391602,195.40380859375,92.50814398080597,154.79365118295397,40.61015741079602,0.30506817609797104,0.20782684689235345,0.19375270605087302,0.46187898516654996,1.00896239280701,0.2829887827779051,0.428978025913239,0.29503333414922983,-0.0016083083422819765,2641.4573674924013,740.8629008528204,1123.0618456337363,-4.210541394016863,772.3954626061026,2831.53540039062,3.4198250706703877,0.9591756253371949,1.4539985020684445,-46.79886982613152,0.18872933394995273,0.27200174833545965,0.8092487713340704,-0.04134818754015675,-0.23039924519508792,0.08998224476653503,9.741801508072294,0.012020577904523367,1.301391005103456,4.414769811223931,5.630270665437701e-08
0.08995606005191802,d3,30k,0.003,30000.0,3141.5926535897934,0.015511937500003566,2795954.0,3550436.0,16.458633422851022,23.853210449219006,10761.75,10017233,7221279.0,269.009307861328,252.550674438477,700646.4375,689884.6875,9795145,6244709.0,263.142456054688,239.289245605469,698338.375,676221.4375,95.5542831420898,66.9277191162109,133.38508605957,194.854705810547,84.65289716661476,146.12251691759175,48.73218889295523,0.3653496079103728,0.2500950063804796,0.167495250701904,0.44702553749084495,0.995199739933014,0.2810369004548187,0.41963118314743,0.3081509081572147,0.013666255032474015,3126.5121918280297,882.9034618565046,1318.3102421931592,42.93380641210491,968.0846292637287,2809.09765625,3.2295856140241384,0.9120106188732608,1.3617716905553934,477.2753096047745,0.23931155022173736,0.33732490476953514,0.8020544445500448,-0.041136994371403834,-0.22855589502320425,0.09122793237227905,10.29856307310215,0.010035575176558759,1.1328986774455676,3.0802646661201414,4.7009613125365596e-08
0.089954286813736,d3,35k,0.003,35000.0,3665.1914291880917,0.015511937500003566,2815399.0,3564239.0,17.183654785155966,24.48664855957,13052.375,9966311,7150912.0,269.25958251953097,252.075927734375,700675.25,687622.875,9808948,6244709.0,263.393524169922,238.906875610352,699035.6875,674938.875,95.5040664672852,67.1675491333008,133.455078125,193.9853515625,76.60085774988558,137.13113118738556,56.85422037511442,0.42601766207698905,0.2930851217226915,0.140966072678566,0.43135908246040294,0.9821696281433109,0.28147366287050557,0.412171185016632,0.3203426361308845,0.02902013740485831,3599.839703079718,1031.6548566951553,1510.686294681259,106.36435889014743,1174.1170843504374,2781.11547851562,3.065997208507766,0.8786643772123484,1.2866572804508873,1182.426793182086,0.2932571263382144,0.40380323588472455,0.7943893482097536,-0.04069934105351983,-0.22682749369571525,0.09211481955695341,10.804842164200325,0.008606274875055058,1.0094949118279346,2.27998862230441,4.033323324574165e-08
0.0899575278162956,d3,40k,0.003,40000.0,4188.790204786391,0.015511937500003566,2848473.5,3582588.0,17.935150146484006,25.14750671386699,15463.375,9931321,7082847.5,269.461395263672,251.52624511718798,700613.625,685150.25,9827297,6244709.0,263.605987548828,238.45848083496102,699528.4375,673423.4375,95.5424957275391,67.4560394287109,133.40133666992202,193.007354736328,68.42508481264838,128.03110287905437,64.97625185727364,0.48707346927149514,0.3366516884604696,0.114474780857563,0.415502160787582,0.9696592092514041,0.284403817963797,0.406176269054413,0.3320880060087055,0.04450261101564834,4061.698997693199,1191.3079268906047,1701.3871772318068,186.4121011097667,1391.04698669631,2748.8076171875,2.9198862702255646,0.8564109899119376,1.223098280290693,2072.223477399728,0.350006709283109,0.47052849971997246,0.7864680354510138,-0.04002230764849282,-0.2253966038038673,0.09268956807407791,11.274613132737146,0.007527732799578464,0.9156615662944207,1.7654129154516436,3.530301665717158e-08
0.0899648070335388,d3,45k,0.003,45000.0,4712.38898038469,0.015511937500003566,2894781.5,3604901.0,18.708023071288977,25.83012390136699,17989.5625,9911863,7017081.5,269.614013671875,250.90599060058602,700469.8125,682480.25,9849610,6244709.0,263.778289794922,237.948165893555,699820.375,671686.1875,95.6633071899414,67.79221343994139,133.23287963867202,191.923828125,60.13459629923918,118.82554478556716,73.09828333943284,0.5486504798040515,0.38087132824291065,0.0883095636963844,0.39944773912429793,0.957611799240112,0.2898331631503171,0.40172985196113603,0.3434409862316094,0.060102220895602194,4512.639290225459,1365.8066041795921,1893.10732747323,283.22504344508224,1618.427518930286,2711.6640625,2.7882863071978217,0.8439096519332137,1.1697201792048717,3148.175967736986,0.4089970964419813,0.5366726305024909,0.7783389982309855,-0.03915538514703686,-0.22424372390695488,0.09303348965932494,11.716221169019416,0.00668340846621174,0.8416785400587734,1.415780904115886,3.137133045888863e-08
0.0899732857942581,d3,50k,0.003,50000.0,5235.987755982988,0.015511937500003566,2953905.0,3630508.0,19.496154785155994,26.527252197265994,20621.5,9907511,6953606.0,269.716796875,250.220642089844,700252.1875,679630.6875,9875217,6244709.0,263.908660888672,237.381408691406,699915.6875,669742.6875,95.8595733642578,68.1743316650391,132.96008300781202,190.73683166503898,51.739768186219976,109.51651684344694,81.22031482159204,0.6108623955719099,0.4258239696684617,0.0632510483264923,0.38318541646003706,0.945951282978058,0.2977908494325943,0.398936033248901,0.3543522635029481,0.07580129522020035,4952.989335429511,1559.2292414728374,2088.824185511668,396.89465366062086,1855.3841130062935,2669.02221679688,2.6695223381018085,0.840380830331896,1.1258176519185181,4411.249963330225,0.4695320125550433,0.6013976808836519,0.7701715613051338,-0.03811151271688711,-0.22333629512129613,0.09321750561488615,12.134923990435638,0.0060033178953025354,0.7815034941064195,1.1678086929706075,2.8209809007737846e-08
0.0899840518832207,d3,55k,0.003,55000.0,5759.586531581287,0.015511937500003566,3026461.5,3659799.0,20.295593261719034,27.235733032227046,23347.375,9918930,6892468.5,269.76849365234403,249.472900390625,699955.5,676608.125,9904508,6244709.0,263.99627685546903,236.760543823242,699805.5625,667597.0625,96.13681030273442,68.6030960083008,132.57666015625,189.449890136719,43.23431385249876,100.10754383296776,89.34234630375124,0.673891967096287,0.4715882719133601,0.0419754162430763,0.36671602725982705,0.9347072243690491,0.3083396277927065,0.397829055786133,0.36476427462584066,0.09161790689871374,5383.5271404477035,1775.9087673876595,2291.330871577512,527.6812626254999,2100.8914033370097,2621.0537109375,2.562496629714714,0.8453120254416031,1.0906469834366557,5864.164277802392,0.5307435529949254,0.6637794235326759,0.7623283451856167,-0.036878753858607324,-0.22270618853909455,0.09329334857724164,12.53480662403976,0.0054424745041317755,0.731245758737836,0.9859859947726494,2.5607665643739705e-08
0.0899995788931847,d3,60k,0.003,60000.0,6283.185307179587,0.015511937500003566,3103836.5,3685041.0,21.194595336914034,27.896865844727046,26147.5625,9938236,6834399.5,269.92181396484403,248.72721862793,699761.3125,673613.75,9929750,6244709.0,264.03631591796903,236.139450073242,699673.3125,665434.625,96.4062728881836,69.0417556762695,134.037307739258,188.17286682128898,36.572929953347554,90.70848903537852,97.46437778591046,0.7271436544779558,0.5179512829470471,0.0321217961609364,0.350253880023956,0.926428139209747,0.3237537538117661,0.396589368581772,0.37453449150930257,0.10396811722947803,5820.919672440407,2034.2048290943258,2491.8444936566198,653.2509465913812,2353.2696140832277,2585.08740234375,2.4735455884888418,0.8644163919512464,1.05888610414382,7258.3778127082915,0.592318441587366,0.7242433528630157,0.7458393681407041,-0.03585084916104614,-0.2228758652976084,0.09336283981363325,12.91178400163723,0.00497584897301942,0.6881440977228452,0.847308810463453,2.3437001984942753e-08
0.160000026226044,d4,5k,0.004,5000.0,523.5987755982989,0.017010000000010718,2875219.0,3563094.5,13.365997314452983,21.383071899414034,1434.0,10512003,7636784.0,267.128631591797,253.762634277344,698847.3125,697413.3125,9815248,6252153.5,261.424957275391,240.041885375977,691838.8125,678434.5,97.3318099975586,66.6719512939453,130.95407104492202,198.245315551758,122.04765587198935,189.33890037882534,8.906415172932675,0.06801174718636621,0.04492623267361585,0.29347795248031605,0.525029420852661,2.32166409492493,1.1410746987611373,1.16231292486191,0.43819819354232376,-0.16077719559211953,1215.620477453226,597.4653151375292,608.5856243197736,-84.182742756162,229.4400376081471,2748.53002929688,5.298205536077113,2.6040150680149385,2.652482237468756,-526.142055984608,0.029256903268345666,0.04598536086597413,-0.21713592759279987,0.40387444870528805,-0.24353055399361276,0.09110021163906655,5.163438040687029,0.07973769992199564,4.5194260874533585,93.10012559156193,2.3100161879076596e-07
0.159999996423721,d4,10k,0.004,10000.0,1047.1975511965977,0.017010000000010718,2817463.0,3556205.5,13.984588623047017,21.887268066407017,3092.875,10368006,7550543.0,267.667144775391,253.682556152344,699403.0,696310.125,9808359,6252153.5,261.914459228516,240.027191162109,693719.9375,678422.75,96.8025588989258,66.65500640869139,131.667984008789,197.82458496093798,113.85515366292366,180.01175461507262,17.81283034586535,0.13528596552884353,0.09004356232761784,0.26391649246215804,0.509784996509552,2.28354692459106,1.1068679955764948,1.12699830532074,0.4725564802682704,-0.123581078781078,2391.32474747428,1159.1094544655919,1180.1898655345944,-129.41380307377872,494.8599889390161,2739.78002929688,4.83232591222681,2.342297781945823,2.3848965200539474,-808.8362872900179,0.0646515791279722,0.09989063552533285,-0.2175942858209287,0.4267884109480014,-0.23981289271752604,0.10265341683272487,6.240341166239524,0.040086818474251724,2.43689329850633,22.932189887277453,1.1601652092525851e-07
